Recipe_id,Ingrediente,Cantidad,Unidad,Indice,Grams,Total_Grams,Num_comensales,Category
56923,sal,1.0,pizca,908,1.0,1.0,1.0,Otros
56923,pimienta negra,1.0,pizca,902,1.0,1.0,1.0,Otros
56923,aceite de oliva,1.0,chorro,410,2.0,2.0,1.0,Grasas y Aceites
56837,merluza,2.0,filetes,353,140.0,280.0,1.0,Pescado
56837,ajo,2.0,dientes,587,3.0,6.0,1.0,Verduras
56837,jengibre,2.0,gramos,881,1.0,2.0,1.0,Otros
56837,limón,1.0,unidad,937,48.0,48.0,1.0,Frutas
56837,mantequilla,2.0,cucharadas soperas,419,17.0,34.0,1.0,Grasas y Aceites
56837,aceite,30.0,mililitros,409,1.0,30.0,1.0,Grasas y Aceites
56837,sal,1.0,pizca,908,1.0,1.0,1.0,Otros
56837,pimienta,1.0,pizca,901,1.0,1.0,1.0,Otros
56831,salmón,200.0,gramos,382,1.0,200.0,1.0,Pescado
56831,naranja,1.0,unidad,709,200.0,200.0,1.0,Frutas
56831,limón,2.0,unidad,937,48.0,96.0,1.0,Frutas
56831,azúcar,2.0,cucharadas de postre,936,5.0,10.0,1.0,Otros
56831,aceite,20.0,mililitros,409,1.0,20.0,1.0,Grasas y Aceites
56831,sal,1.0,pizca,908,1.0,1.0,1.0,Otros
56831,pimienta,1.0,pizca,901,1.0,1.0,1.0,Otros
56731,dorada,1.0,filete,330,140.0,140.0,1.0,Pescado
56731,mango,100.0,gramos,702,1.0,100.0,1.0,Frutas
56731,perejil,10.0,gramos,899,1.0,10.0,1.0,Otros
56731,limón,1.0,unidad,937,48.0,48.0,1.0,Frutas
56731,aceite de oliva,50.0,mililitros,410,1.0,50.0,1.0,Grasas y Aceites
56731,tabasco,4.0,gotas,928,0.003,0.012,1.0,Otros
56731,cebolla,50.0,gramos,610,1.0,50.0,1.0,Verduras
56731,pimienta,1.0,pizca,901,1.0,1.0,1.0,Otros
56731,sal,1.0,pizca,908,1.0,1.0,1.0,Otros
56720,salmón,200.0,gramos,382,1.0,200.0,1.0,Pescado
56720,nuez,80.0,gramos,569,1.0,80.0,1.0,Legumbres
56720,limón,1.0,unidad,937,48.0,48.0,1.0,Frutas
56720,tomillo,1.0,pizca,930,1.0,1.0,1.0,Otros
56720,mostaza,1.0,cucharada,890,10.0,10.0,1.0,Otros
56720,aceite de oliva,20.0,mililitros,410,1.0,20.0,1.0,Grasas y Aceites
56720,sal,1.0,pizca,908,1.0,1.0,1.0,Otros
56720,pimienta,1.0,pizca,901,1.0,1.0,1.0,Otros
56719,patata,2.0,unidad,643,200.0,400.0,1.0,Patata
56719,salmón,100.0,gramos,382,1.0,100.0,1.0,Pescado
56719,ajo,1.0,diente,587,3.0,3.0,1.0,Verduras
56719,pimentón,1.0,pizca,900,1.0,1.0,1.0,Otros
56719,tomillo,1.0,pizca,930,1.0,1.0,1.0,Otros
56719,aceite de oliva,20.0,mililitros,410,1.0,20.0,1.0,Grasas y Aceites
56719,limón,1.0,unidad,937,48.0,48.0,1.0,Frutas
56719,pimienta,1.0,pizca,901,1.0,1.0,1.0,Otros
56719,sal,1.0,pizca,908,1.0,1.0,1.0,Otros
56509,bacalao,2.0,filetes,292,140.0,280.0,1.0,Pescado
56509,cebolla,1.0,unidad,610,100.0,100.0,1.0,Verduras
56509,tomillo,1.0,cucharadita,930,7.0,7.0,1.0,Otros
56509,limón,4.0,unidad,937,48.0,192.0,1.0,Frutas
56509,perejil,1.0,cucharadita,899,7.0,7.0,1.0,Otros
56509,aceite de oliva,2.0,cucharadas soperas,410,17.0,34.0,1.0,Grasas y Aceites
56509,vinagre,1.0,taza,934,150.0,150.0,1.0,Otros
56509,ajo,1.0,pizca,587,1.0,1.0,1.0,Verduras
56509,laurel,1.0,cucharadita,885,7.0,7.0,1.0,Otros
56488,atún,4.0,unidades,282,263.07216,0.0,1.0,Pescado
56488,limón,4.0,unidad,937,48.0,192.0,1.0,Frutas
56488,mostaza,1.0,cucharadita,890,7.0,7.0,1.0,Otros
56488,vino,1.0,copa,825,300.0,300.0,1.0,Bebidas
56488,perejil,5.0,gramos,899,1.0,5.0,1.0,Otros
56488,sal,1.0,pizca,908,1.0,1.0,1.0,Otros
56488,pimienta negra,1.0,pizca,902,1.0,1.0,1.0,Otros
56488,ajo,1.0,cucharadita,587,7.0,7.0,1.0,Verduras
56215,sardina,6.0,unidades,386,543.44444,0.0,1.0,Pescado
56215,harina,1.0,None,482,42.43284,127.10995,1.0,Cereales
56215,laurel,2.0,hojas,885,4.33333,15.30556,1.0,Otros
56215,pimienta negra,1.0,pizca,902,1.0,1.0,1.0,Otros
56215,sal,1.0,pizca,908,1.0,1.0,1.0,Otros
56215,ajo,2.0,dientes,587,3.0,6.0,1.0,Verduras
56215,aceite,1.0,chorro,409,2.0,2.0,1.0,Grasas y Aceites
56215,vinagre,150.0,mililitros,934,1.0,150.0,1.0,Otros
56215,agua,150.0,mililitros,766,1.0,150.0,1.0,Bebidas
56219,lenguado,4.0,filetes,341,140.0,560.0,1.0,Pescado
56219,leche,1.0,vaso,27,250.0,250.0,1.0,Lácteos
56219,harina,50.0,gramos,482,1.0,50.0,1.0,Cereales
56219,mantequilla,75.0,gramos,419,1.0,75.0,1.0,Grasas y Aceites
56219,perejil,1.0,cucharada sopera,899,17.0,17.0,1.0,Otros
56219,limón,1.0,unidad,937,48.0,48.0,1.0,Frutas
56219,sal,1.0,pizca,908,1.0,1.0,1.0,Otros
56219,aceite,1.0,chorro,409,2.0,2.0,1.0,Grasas y Aceites
56131,salmón,500.0,gramos,382,1.0,500.0,1.0,Pescado
56131,limón,7.0,unidad,937,48.0,336.0,1.0,Frutas
56131,cebolla,2.0,unidad,610,100.0,200.0,1.0,Verduras
56131,perejil,1.0,pizca,899,1.0,1.0,1.0,Otros
56131,plátano,1.0,unidad,721,80.0,80.0,1.0,Frutas
56131,sal,1.0,pizca,908,1.0,1.0,1.0,Otros
56131,pimienta,1.0,pizca,901,1.0,1.0,1.0,Otros
56131,jengibre,1.0,pizca,881,1.0,1.0,1.0,Otros
56093,salmón ahumado,120.0,gramos,383,1.0,120.0,1.0,Pescado
56093,manzana,1.0,unidad,703,160.0,160.0,1.0,Frutas
56093,limón,1.0,unidad,937,48.0,48.0,1.0,Frutas
56093,alcaparra,1.0,cucharada sopera,592,17.0,17.0,1.0,Verduras
56093,menta,1.0,cucharada sopera,888,17.0,17.0,1.0,Otros
56093,aceite de oliva,2.0,cucharadas soperas,410,17.0,34.0,1.0,Grasas y Aceites
56093,sal,1.0,pizca,908,1.0,1.0,1.0,Otros
56093,pimienta,1.0,pizca,901,1.0,1.0,1.0,Otros
56028,trucha,300.0,gramos,393,1.0,300.0,1.0,Pescado
56028,arroz,100.0,gramos,428,1.0,100.0,1.0,Arroz
56028,canela,30.0,gramos,851,1.0,30.0,1.0,Otros
56028,laurel,2.0,hojas,885,4.33333,15.30556,1.0,Otros
56028,pan de molde,200.0,gramos,493,1.0,200.0,1.0,Cereales
56028,queso,100.0,gramos,77,1.0,100.0,1.0,Lácteos
56016,trucha,100.0,gramos,393,1.0,100.0,1.0,Pescado
56016,mayonesa,50.0,gramos,886,1.0,50.0,1.0,Otros
56016,aceituna,20.0,gramos,673,1.0,20.0,1.0,Frutas
56016,limón,40.0,mililitros,937,1.0,40.0,1.0,Frutas
56016,cebolla,30.0,gramos,610,1.0,30.0,1.0,Verduras
56016,perejil,1.0,rama,899,50.0,50.0,1.0,Otros
56015,trucha,300.0,gramos,393,1.0,300.0,1.0,Pescado
56015,queso parmesano,50.0,gramos,92,1.0,50.0,1.0,Lácteos
56015,harina,20.0,gramos,482,1.0,20.0,1.0,Cereales
56015,huevo,1.0,unidad,150,65.0,65.0,1.0, Huevos
56015,aceite,100.0,mililitros,409,1.0,100.0,1.0,Grasas y Aceites
56015,pimienta,1.0,pizca,901,1.0,1.0,1.0,Otros
55975,bacalao,450.0,gramos,292,1.0,450.0,1.0,Pescado
55975,patata,3.0,unidad,643,200.0,600.0,1.0,Patata
55975,huevo,2.0,unidad,150,65.0,130.0,1.0, Huevos
55975,aceite,1.0,chorro,409,2.0,2.0,1.0,Grasas y Aceites
55975,sal,1.0,pizca,908,1.0,1.0,1.0,Otros
55975,perejil,1.0,pizca,899,1.0,1.0,1.0,Otros
55882,salmón,4.0,None,382,174.95652,358.62911,1.0,Pescado
55882,pan,2.0,cucharadas soperas,491,17.0,34.0,1.0,Cereales
55882,miel,100.0,mililitros,761,1.0,100.0,1.0,Azúcar
55882,cava,1.0,botella,780,1000.0,1000.0,1.0,Bebidas
55882,zumo de naranja,1.0,taza,837,150.0,150.0,1.0,Bebidas
55882,ajo,1.0,pizca,587,1.0,1.0,1.0,Verduras
55882,cebolla,1.0,pizca,610,1.0,1.0,1.0,Verduras
55882,orégano,1.0,pizca,892,1.0,1.0,1.0,Otros
55882,sal,1.0,pizca,908,1.0,1.0,1.0,Otros
55882,pimienta,1.0,pizca,901,1.0,1.0,1.0,Otros
55876,dorada,1.0,unidad,330,284.2,0.0,1.0,Pescado
55876,patata,500.0,gramos,643,1.0,500.0,1.0,Patata
55876,cebolla,1.0,unidad,610,100.0,100.0,1.0,Verduras
55876,tomate,2.0,unidad,667,150.0,300.0,1.0,Verduras
55876,ajo,2.0,dientes,587,3.0,6.0,1.0,Verduras
55876,vino,1.0,vaso,825,250.0,250.0,1.0,Bebidas
55876,perejil,1.0,cucharada sopera,899,17.0,17.0,1.0,Otros
55876,aceite de oliva,,None,410,41.58968,58.66397,1.0,Grasas y Aceites
55876,sal,1.0,pizca,908,1.0,1.0,1.0,Otros
55849,salmón,300.0,gramos,382,1.0,300.0,1.0,Pescado
55849,espinaca,1.0,unidad,628,150.0,150.0,1.0,Verduras
55849,leche,100.0,mililitros,27,1.0,100.0,1.0,Lácteos
55849,cebolla,1.0,unidad,610,100.0,100.0,1.0,Verduras
55849,ajo,1.0,diente,587,3.0,3.0,1.0,Verduras
55849,aceite de girasol,30.0,mililitros,404,1.0,30.0,1.0,Grasas y Aceites
55849,sal,1.0,pizca,908,1.0,1.0,1.0,Otros
55849,pimienta,1.0,pizca,901,1.0,1.0,1.0,Otros
55778,masa de hojaldre,500.0,gramos,485,1.0,500.0,1.0,Cereales
55778,patata,1.0,unidad,643,200.0,200.0,1.0,Patata
55778,cebolla,2.0,unidad,610,100.0,200.0,1.0,Verduras
55778,merluza,400.0,gramos,353,1.0,400.0,1.0,Pescado
55778,gamba,200.0,gramos,337,1.0,200.0,1.0,Pescado
55778,ajo,2.0,unidades,587,4.0987,0.0,1.0,Verduras
55778,aceite,1.0,chorro,409,2.0,2.0,1.0,Grasas y Aceites
55778,zumo de limón,1.0,chorro,834,2.0,2.0,1.0,Bebidas
55778,pimienta,1.0,pizca,901,1.0,1.0,1.0,Otros
55778,huevo,1.0,unidad,150,65.0,65.0,1.0, Huevos
55744,bacalao,2.0,unidades,292,104.42,0.0,1.0,Pescado
55744,cebolla,1.0,unidad,610,100.0,100.0,1.0,Verduras
55744,patata,4.0,unidad,643,200.0,800.0,1.0,Patata
55744,aceite de oliva,,None,410,41.58968,58.66397,1.0,Grasas y Aceites
55744,ajo,2.0,dientes,587,3.0,6.0,1.0,Verduras
55744,pimentón,1.0,cucharada sopera,900,17.0,17.0,1.0,Otros
55695,bonito,1.0,kilogramo,304,1000.0,1000.0,1.0,Pescado
55695,pimiento,2.0,unidad,650,75.0,150.0,1.0,Verduras
55695,aceite de oliva,1.0,chorro,410,2.0,2.0,1.0,Grasas y Aceites
55695,pimiento,2.0,unidad,650,75.0,150.0,1.0,Verduras
55695,tomate,2.0,unidad,667,150.0,300.0,1.0,Verduras
55695,cebolla,2.0,unidad,610,100.0,200.0,1.0,Verduras
55695,patata,1.0,kilogramo,643,1000.0,1000.0,1.0,Patata
55676,salmón,200.0,gramos,382,1.0,200.0,1.0,Pescado
55676,cebolla,1.0,unidad,610,100.0,100.0,1.0,Verduras
55676,queso mozzarella,4.0,trozos,86,100.0,400.0,1.0,Lácteos
55676,pimienta,1.0,pizca,901,1.0,1.0,1.0,Otros
55676,mantequilla,1.0,cucharada,419,10.0,10.0,1.0,Grasas y Aceites
55676,aceite de oliva,1.0,chorro,410,2.0,2.0,1.0,Grasas y Aceites
55676,leche,3.0,cucharadas soperas,27,17.0,51.0,1.0,Lácteos
55656,salmón,500.0,gramos,382,1.0,500.0,1.0,Pescado
55656,huevo,3.0,unidad,150,65.0,195.0,1.0, Huevos
55656,vinagre,1.0,chorro,934,2.0,2.0,1.0,Otros
55656,ajo,1.0,chorro,587,2.0,2.0,1.0,Verduras
55656,pimienta,1.0,pizca,901,1.0,1.0,1.0,Otros
55656,tomillo,1.0,pizca,930,1.0,1.0,1.0,Otros
55544,dorada,2.0,unidades,330,284.2,0.0,1.0,Pescado
55544,limón,6.0,unidad,937,48.0,288.0,1.0,Frutas
55544,sal,1.0,cucharada sopera,908,17.0,17.0,1.0,Otros
55544,pimienta,1.0,pizca,901,1.0,1.0,1.0,Otros
55544,tomillo,1.0,pizca,930,1.0,1.0,1.0,Otros
55430,lenguado,4.0,filetes,341,140.0,560.0,1.0,Pescado
55430,champiñón,250.0,gramos,614,1.0,250.0,1.0,Verduras
55430,ajo,1.0,cucharada,587,10.0,10.0,1.0,Verduras
55430,leche,100.0,mililitros,27,1.0,100.0,1.0,Lácteos
55430,azúcar,150.0,mililitros,936,1.0,150.0,1.0,Otros
55430,perejil,20.0,gramos,899,1.0,20.0,1.0,Otros
55430,cebolla,1.0,unidad,610,100.0,100.0,1.0,Verduras
55430,pimienta,1.0,pizca,901,1.0,1.0,1.0,Otros
55430,sal,1.0,pizca,908,1.0,1.0,1.0,Otros
55413,pan de molde,1.0,paquete,493,56.81333,0.0,1.0,Cereales
55413,mayonesa,1.0,None,886,46.46995,71.03123,1.0,Otros
55413,lechuga,1.0,unidad,634,150.0,150.0,1.0,Verduras
55413,huevo,3.0,unidad,150,65.0,195.0,1.0, Huevos
55413,aceite,1.0,lata,409,330.0,330.0,1.0,Grasas y Aceites
55413,sardina,1.0,lata,386,330.0,330.0,1.0,Pescado
55413,cangrejo,9.0,unidades,318,227.11111,0.0,1.0,Pescado
55413,pimiento rojo,1.0,unidad,651,150.0,150.0,1.0,Verduras
55413,pepino,1.0,unidad,649,250.0,250.0,1.0,Verduras
55413,cebollino,1.0,None,613,59.14286,103.33333,1.0,Verduras
55413,zanahoria,1.0,unidad,672,100.0,100.0,1.0,Verduras
55352,merluza,3.0,unidades,353,214.26562,0.0,1.0,Pescado
55352,patata,3.0,unidad,643,200.0,600.0,1.0,Patata
55352,cebolla,1.0,unidad,610,100.0,100.0,1.0,Verduras
55352,pimiento,3.0,unidad,650,75.0,225.0,1.0,Verduras
55352,ajo,4.0,dientes,587,3.0,12.0,1.0,Verduras
55352,alioli,5.0,cucharadas soperas,846,17.0,85.0,1.0,Otros
51555,lenguado,1.0,unidad,341,209.90476,0.0,1.0,Pescado
51555,cebolla,50.0,gramos,610,1.0,50.0,1.0,Verduras
51555,pimiento rojo,40.0,gramos,651,1.0,40.0,1.0,Verduras
51555,zanahoria,40.0,gramos,672,1.0,40.0,1.0,Verduras
51555,alubia,30.0,gramos,535,1.0,30.0,1.0,Legumbres
51555,perejil,5.0,gramos,899,1.0,5.0,1.0,Otros
51555,mantequilla,30.0,gramos,419,1.0,30.0,1.0,Grasas y Aceites
51555,ajo,1.0,diente,587,3.0,3.0,1.0,Verduras
51555,aceite de oliva,1.0,chorro,410,2.0,2.0,1.0,Grasas y Aceites
51555,sal,1.0,pizca,908,1.0,1.0,1.0,Otros
51555,pimienta,1.0,pizca,901,1.0,1.0,1.0,Otros
55150,sardina,1.0,kilogramo,386,1000.0,1000.0,1.0,Pescado
55150,cebolla,2.0,unidad,610,100.0,200.0,1.0,Verduras
55150,tomate,3.0,unidad,667,150.0,450.0,1.0,Verduras
55150,laurel,2.0,unidades,885,4.33333,0.0,1.0,Otros
55150,pimiento rojo,1.0,unidad,651,150.0,150.0,1.0,Verduras
55150,pimiento,2.0,unidad,650,75.0,150.0,1.0,Verduras
55150,sal,1.0,pizca,908,1.0,1.0,1.0,Otros
55150,aceite de oliva,1.0,cucharada sopera,410,17.0,17.0,1.0,Grasas y Aceites
55150,perejil,2.0,unidades,899,32.25071,0.0,1.0,Otros
55150,pimienta,1.0,pizca,901,1.0,1.0,1.0,Otros
55150,ajo,4.0,dientes,587,3.0,12.0,1.0,Verduras
55150,vino,0.5,vaso,825,250.0,125.0,1.0,Bebidas
42769,boquerón,20.0,unidades,306,666.63636,0.0,1.0,Pescado
42769,harina,200.0,gramos,482,1.0,200.0,1.0,Cereales
42769,huevo,2.0,unidad,150,65.0,130.0,1.0, Huevos
42769,pan rallado,200.0,gramos,507,1.0,200.0,1.0,Cereales
14842,sardina,12.0,unidades,386,543.44444,0.0,1.0,Pescado
14842,aceite de oliva,150.0,gramos,410,1.0,150.0,1.0,Grasas y Aceites
14842,patata,1.0,kilogramo,643,1000.0,1000.0,1.0,Patata
14842,sal,75.0,gramos,908,1.0,75.0,1.0,Otros
14842,ajo,1.0,cabeza,587,15.0,15.0,1.0,Verduras
14842,cebolla,1.0,unidad,610,100.0,100.0,1.0,Verduras
14842,laurel,3.0,hojas,885,4.33333,15.30556,1.0,Otros
53429,mero,1.0,filete,355,140.0,140.0,1.0,Pescado
53429,cebolla,0.5,unidad,610,100.0,50.0,1.0,Verduras
53429,pimiento rojo,0.5,unidad,651,150.0,75.0,1.0,Verduras
53429,pimiento,0.5,unidad,650,75.0,37.5,1.0,Verduras
53429,tomate,1.0,unidad,667,150.0,150.0,1.0,Verduras
53429,pepino,1.0,unidad,649,250.0,250.0,1.0,Verduras
53429,limón,1.0,unidad,937,48.0,48.0,1.0,Frutas
53429,menta,5.0,hojas,888,51.12245,57.82398,1.0,Otros
53429,aceite de oliva,1.0,chorro,410,2.0,2.0,1.0,Grasas y Aceites
53429,pimienta,1.0,pizca,901,1.0,1.0,1.0,Otros
53394,aceite de oliva,0.75,taza,410,150.0,112.5,1.0,Grasas y Aceites
53394,ajo,20.0,dientes,587,3.0,60.0,1.0,Verduras
53394,cebolla,1.0,unidad,610,100.0,100.0,1.0,Verduras
53394,chile,6.0,unidades,853,213.26316,0.0,1.0,Otros
53394,tomate,2.0,unidad,667,150.0,300.0,1.0,Verduras
53394,tomate,1.0,taza,667,150.0,150.0,1.0,Verduras
53394,bacalao,0.75,kilogramo,292,1000.0,750.0,1.0,Pescado
53394,aceituna,25.0,unidades,673,87.14851,0.0,1.0,Frutas
53394,perejil,,None,899,32.25071,41.70376,1.0,Otros
53394,chile,2.0,unidades,853,213.26316,0.0,1.0,Otros
53394,patata,300.0,gramos,643,1.0,300.0,1.0,Patata
53394,chile,5.0,unidades,853,213.26316,0.0,1.0,Otros
53394,chile,4.0,unidades,853,213.26316,0.0,1.0,Otros
53232,merluza,5.0,filetes,353,140.0,700.0,1.0,Pescado
53232,vino,1.0,copa,825,300.0,300.0,1.0,Bebidas
53232,gamba,150.0,gramos,337,1.0,150.0,1.0,Pescado
53232,cangrejo,100.0,gramos,318,1.0,100.0,1.0,Pescado
53232,cebolla,1.0,unidad,610,100.0,100.0,1.0,Verduras
53232,pimiento rojo,1.0,unidad,651,150.0,150.0,1.0,Verduras
53232,tomate,2.0,cucharadas soperas,667,17.0,34.0,1.0,Verduras
53232,ajo,1.0,cucharadita,587,7.0,7.0,1.0,Verduras
53232,aceite de oliva,1.0,chorro,410,2.0,2.0,1.0,Grasas y Aceites
53122,caballa,3.0,gr,310,1.0,3.0,1.0,Pescado
53122,sal,2.0,kg,908,1000.0,2000.0,1.0,Otros
53122,tomillo,,None,930,22.99065,31.5502,1.0,Otros
53122,romero,,None,906,29.89535,40.18876,1.0,Otros
53122,orégano,,None,892,8.82784,10.34972,1.0,Otros
53122,limón,,unidad,937,48.0,78.11833,1.0,Frutas
53093,mero,1.0,filete,355,140.0,140.0,1.0,Pescado
53093,patata,2.0,unidad,643,200.0,400.0,1.0,Patata
53093,sal,1.0,pizca,908,1.0,1.0,1.0,Otros
53093,pimienta,1.0,pizca,901,1.0,1.0,1.0,Otros
53093,mostaza,0.5,taza,890,150.0,75.0,1.0,Otros
53093,harina,1.0,gramos,482,1.0,1.0,1.0,Cereales
53035,salmón,5.0,filetes,382,140.0,700.0,1.0,Pescado
53035,aceite de oliva,,None,410,41.58968,58.66397,1.0,Grasas y Aceites
53035,sal,,None,908,6.95504,9.4185,1.0,Otros
53035,albahaca,150.0,gramos,589,1.0,150.0,1.0,Verduras
53035,aceite de oliva,50.0,ml,410,1.0,50.0,1.0,Grasas y Aceites
53035,ajo,1.0,cucharadita,587,7.0,7.0,1.0,Verduras
53035,queso parmesano,,None,92,33.26374,78.72115,1.0,Lácteos
53035,piñón,10.0,gramos,571,1.0,10.0,1.0,Legumbres
52999,atún,2.0,latas,282,330.0,660.0,1.0,Pescado
52999,huevo,1.0,unidad,150,65.0,65.0,1.0, Huevos
52999,harina de avena,50.0,gramos,477,1.0,50.0,1.0,Cereales
52999,ajo,1.0,pizca,587,1.0,1.0,1.0,Verduras
52999,pan,2.0,unidades,491,92.21978,0.0,1.0,Cereales
52999,tomate,1.0,unidad,667,150.0,150.0,1.0,Verduras
52999,lechuga,2.0,unidad,634,150.0,300.0,1.0,Verduras
52999,cebolla,0.5,unidad,610,100.0,50.0,1.0,Verduras
52999,pimienta,1.0,pizca,901,1.0,1.0,1.0,Otros
52999,aceite de oliva,1.0,chorro,410,2.0,2.0,1.0,Grasas y Aceites
52999,huevo,1.0,unidad,150,65.0,65.0,1.0, Huevos
51885,salmón,500.0,gramos,382,1.0,500.0,1.0,Pescado
51885,albahaca,50.0,gramos,589,1.0,50.0,1.0,Verduras
51885,piñón,100.0,gramos,571,1.0,100.0,1.0,Legumbres
51885,zumo de limón,1.0,chorro,834,2.0,2.0,1.0,Bebidas
51885,aceite de oliva,100.0,mililitros,410,1.0,100.0,1.0,Grasas y Aceites
51885,sal,1.0,pizca,908,1.0,1.0,1.0,Otros
51885,pimienta,1.0,pizca,901,1.0,1.0,1.0,Otros
52634,bacalao,3.0,filetes,292,140.0,420.0,1.0,Pescado
52634,perejil,100.0,gramos,899,1.0,100.0,1.0,Otros
52634,ajo,4.0,dientes,587,3.0,12.0,1.0,Verduras
52634,pimienta,30.0,gramos,901,1.0,30.0,1.0,Otros
52634,aceite de oliva,1.0,chorro,410,2.0,2.0,1.0,Grasas y Aceites
52634,sal,1.0,pizca,908,1.0,1.0,1.0,Otros
52634,pimienta negra,1.0,pizca,902,1.0,1.0,1.0,Otros
52633,bacalao,3.0,filetes,292,140.0,420.0,1.0,Pescado
52633,pimiento rojo,3.0,unidad,651,150.0,450.0,1.0,Verduras
52633,ajo,2.0,dientes,587,3.0,6.0,1.0,Verduras
52633,tomate,3.0,unidad,667,150.0,450.0,1.0,Verduras
52633,cebolla,2.0,unidad,610,100.0,200.0,1.0,Verduras
52633,aceite,1.0,chorro,409,2.0,2.0,1.0,Grasas y Aceites
52633,sal,1.0,pizca,908,1.0,1.0,1.0,Otros
52633,pimienta,1.0,pizca,901,1.0,1.0,1.0,Otros
50250,arroz,1.0,taza,428,150.0,150.0,1.0,Arroz
50250,atún,20.0,gramos,282,1.0,20.0,1.0,Pescado
33048,aceite,1.0,lata,409,330.0,330.0,1.0,Grasas y Aceites
33048,huevo,4.0,unidad,150,65.0,260.0,1.0, Huevos
33048,harina,70.0,gramos,482,1.0,70.0,1.0,Cereales
33048,pimentón,0.5,unidad,900,10.77439,0.0,1.0,Otros
33048,mantequilla,2.0,cucharadas soperas,419,17.0,34.0,1.0,Grasas y Aceites
31056,lenguado,300.0,g,341,1.0,300.0,1.0,Pescado
31056,vino,1.0,None,825,177.38129,181.52419,1.0,Bebidas
31056,naranja,,unidad,709,200.0,341.67391,1.0,Frutas
31056,naranja,,unidad,709,200.0,341.67391,1.0,Frutas
31056,mantequilla,100.0,g,419,1.0,100.0,1.0,Grasas y Aceites
31056,huevo,2.0,unidad,150,65.0,130.0,1.0, Huevos
31056,naranja,2.0,lonchas,709,17.0,34.0,1.0,Frutas
52956,dorada,5.0,filetes,330,140.0,700.0,1.0,Pescado
52956,cebolla,1.0,unidad,610,100.0,100.0,1.0,Verduras
52956,tomate,5.0,unidad,667,150.0,750.0,1.0,Verduras
52956,pimentón,1.0,unidad,900,10.77439,0.0,1.0,Otros
52956,limón,2.0,unidad,937,48.0,96.0,1.0,Frutas
52956,albahaca,1.0,cucharada sopera,589,17.0,17.0,1.0,Verduras
52956,salsa de soja,100.0,mililitros,917,1.0,100.0,1.0,Otros
52956,sal,1.0,pizca,908,1.0,1.0,1.0,Otros
52956,pimienta,1.0,pizca,901,1.0,1.0,1.0,Otros
52956,ajo,1.0,pizca,587,1.0,1.0,1.0,Verduras
52901,bacalao,5.0,filetes,292,140.0,700.0,1.0,Pescado
52901,limón,2.0,unidad,937,48.0,96.0,1.0,Frutas
52901,cebolla,150.0,gramos,610,1.0,150.0,1.0,Verduras
52901,orégano,,None,892,8.82784,10.34972,1.0,Otros
52901,patata,5.0,unidad,643,200.0,1000.0,1.0,Patata
52901,sal,,None,908,6.95504,9.4185,1.0,Otros
52901,pimienta,,None,901,1.67918,2.15641,1.0,Otros
52901,ajo,,None,587,4.0987,8.64065,1.0,Verduras
52899,dorada,5.0,filetes,330,140.0,700.0,1.0,Pescado
52899,guisante,300.0,gramos,555,1.0,300.0,1.0,Legumbres
52899,orégano,,None,892,8.82784,10.34972,1.0,Otros
52899,limón,2.0,unidad,937,48.0,96.0,1.0,Frutas
52899,soja,150.0,ml,580,1.0,150.0,1.0,Legumbres
52899,ajo,,None,587,4.0987,8.64065,1.0,Verduras
52899,sal,,None,908,6.95504,9.4185,1.0,Otros
52899,pimienta,,None,901,1.67918,2.15641,1.0,Otros
52889,salmón,1.0,filete,382,140.0,140.0,1.0,Pescado
52889,limón,3.0,unidad,937,48.0,144.0,1.0,Frutas
52889,aguacate,1.0,unidad,675,334.0,0.0,1.0,Frutas
52889,cebolla,2.0,unidad,610,100.0,200.0,1.0,Verduras
52889,tomillo,1.0,pizca,930,1.0,1.0,1.0,Otros
52889,pimienta,1.0,pizca,901,1.0,1.0,1.0,Otros
52889,ajo,1.0,cucharadita,587,7.0,7.0,1.0,Verduras
52889,salsa de soja,120.0,mililitros,917,1.0,120.0,1.0,Otros
52889,pimienta,1.0,pizca,901,1.0,1.0,1.0,Otros
52854,salmón,4.0,filetes,382,140.0,560.0,1.0,Pescado
52854,soja,150.0,mililitros,580,1.0,150.0,1.0,Legumbres
52854,laurel,2.0,hojas,885,4.33333,15.30556,1.0,Otros
52854,tomillo,1.0,puñado,930,100.0,100.0,1.0,Otros
52854,limón,3.0,unidad,937,48.0,144.0,1.0,Frutas
52854,ajo,1.0,cucharada,587,10.0,10.0,1.0,Verduras
52854,aceite,1.0,chorro,409,2.0,2.0,1.0,Grasas y Aceites
52854,perejil,30.0,gramos,899,1.0,30.0,1.0,Otros
52854,pimienta,1.0,pizca,901,1.0,1.0,1.0,Otros
52826,salmón,5.0,filetes,382,140.0,700.0,1.0,Pescado
52826,gamba,150.0,gramos,337,1.0,150.0,1.0,Pescado
52826,mantequilla,1.0,cucharada,419,10.0,10.0,1.0,Grasas y Aceites
52826,limón,3.0,unidad,937,48.0,144.0,1.0,Frutas
52826,mostaza,1.0,cucharada,890,10.0,10.0,1.0,Otros
52826,ron,1.0,copa,818,300.0,300.0,1.0,Bebidas
52826,ajo,1.0,cucharadita,587,7.0,7.0,1.0,Verduras
52826,aceite,1.0,cucharada sopera,409,17.0,17.0,1.0,Grasas y Aceites
52826,salsa de soja,2.0,cucharadas soperas,917,17.0,34.0,1.0,Otros
